,2021_CF1H_112,2021_CF1H_114,2021_CF1H_124,2021_CF1H_132,2021_CF1H_134,2021_CF1H_314,2021_CF1H_324,2021_CF1H_334,2021_CF2A_112,2021_CF2A_114,2021_CF2A_122,2021_CF2A_124,2021_CF2A_1312,2021_CF2A_1314,2021_CF2A_1322,2021_CF2A_1324,2021_CF2A_1332,2021_CF2A_1334,2021_CF2A_134,2021_CF2A_312,2021_CF2A_314,2021_CF2A_322,2021_CF2A_324,2021_CF2A_3312,2021_CF2A_3314,2021_CF2A_332,2021_CF2A_3324,2021_CF2A_3332,2021_CF2A_3334,2021_CF2A_334,2021_CF2E_111,2021_CF2E_112B,2021_CF2E_112P,2021_CF2E_311,2021_CF2E_312B,2021_CF2E_312P,2021_CF2H_112,2021_CF2H_132,2021_CF2H_314,2021_CF2H_324,2021_JF1H_414,2021_JF1H_424,2021_JF2A_112,2021_JF2A_114,2021_JF2A_122,2021_JF2A_124,2021_JF2A_1312,2021_JF2A_1314,2021_JF2A_132,2021_JF2A_1322,2021_JF2A_1324,2021_JF2A_1332,2021_JF2A_1334,2021_JF2A_134,2021_JF2E_111,2021_JF2E_112B,2021_JF2E_112P,2021_JF2H_114,2021_JF2H_122,2021_JF2H_124,2021_JF2H_412,2021_JF2H_414,2021_JF2H_422,2021_JF2H_424,2021_KF1H_112,2021_KF1H_114,2021_KF1H_122,2021_KF1H_124,2021_KF1H_212,2021_KF1H_213,2021_KF1H_224,2021_KF1H_234,2021_KF2A_212,2021_KF2A_214,2021_KF2A_222,2021_KF2A_224,2021_KF2A_2312,2021_KF2A_2314,2021_KF2A_2322,2021_KF2A_2324,2021_KF2A_2332,2021_KF2A_2334,2021_KF2A_234,2021_KF2A_242,2021_KF2E_211,2021_KF2E_212B,2021_KF2E_212P,2021_KF2H_112,2021_KF2H_212,2021_KF2H_213,2021_KF2H_222,2021_KF2H_224,Class
dfrA31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0669871980935527,0.09816662395164368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,diaminopyrimidine antibiotic
dfrA32,0,0,0,0,0,0,0,0,0,0.03354916921458843,0,0,0.0376571573942604,0,0.2709943312860272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04465813206236847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,diaminopyrimidine antibiotic
dfrA3b,0,0,0,0,0,0,0,0,0,0,0,0,0.03718348245848354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03236534454505327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12608919602171398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,diaminopyrimidine antibiotic
dfrA5,0,0,0,0,0,0,0,0,0,0,0,0,0.0753143147885208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0655552838555856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04256514260605631,0,0.03584645896708219,0,0.06875861740238637,0,0,0,0,0,0,0,0,0,0,0,diaminopyrimidine antibiotic
dfrA6,0,0,0,0,0,0,0,0,0,0,0,0,0.1506286295770416,0,0.038713475898003884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08513028521211262,0,0,0,0.06875861740238637,0,0,0,0,0,0,0,0,0,0,0,diaminopyrimidine antibiotic
dfrB1,0,0,0,0,0,0,0,0,0,1.140325885572145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036140859452535305,0.05296274900483868,0.10284705263369735,0.058155649717979756,0.159157415958664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09947706168799698,0.15300511812559028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18169987945628854,0,0.08144522561286985,0,0.275576387181478,0,0.05801952636940106,0,0.3895140233258897,0,0,0.10842276494581381,0,0,0,0,0,0,0,0,diaminopyrimidine antibiotic
dfrB2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15584655682016946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07232176952107738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10128444723651764,0,0,0,0.07215248792092184,0,0,0,0,0,0,0,0,0,0,0,0,0,diaminopyrimidine antibiotic
dfrB3,0,0,0,0,0,0,0,0,0,0,0,0,0.07579709885767798,0,0.7013095056907626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07232176952107738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13483343845825563,0,0,0,0,0,0,0,0,diaminopyrimidine antibiotic
dfrB4,0,0,0,0,0,0,0,0,0,0,0,0,1.0611593840074915,0,1.714312125021864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2091852461159846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08567599216860051,0,0.28860995168368736,0,0,0,0,0,0,0,0,0,0,0,0,0,diaminopyrimidine antibiotic
dfrB6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15584655682016946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,diaminopyrimidine antibiotic
dfrB7,0,0,0,0,0,0,0,0,0,0.25693753983855533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06265105674962625,0.060830268935784415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09634374249327289,0,0,0,0,0,0.06582379836691866,0,0,0,0,0,0,0,0,0,0,0,diaminopyrimidine antibiotic
dfrC,0.6478911933401508,0,0,0.8678599799396668,0,0,0,0,0,0,0.4127530361653713,0,0.4039373342850168,0,0.11325495122956415,0,0.22901237799136134,0,0,0,0,0,0,0.14643358841385978,0,0.44843922008250997,0,0.09889969799554213,0,0,0.20268880990120247,0.26129167952019317,0.1276369354899218,0,0.0700757518340874,0.063926581151099,0.675907501018519,2.9789905586773178,0,0,0,0,0.4460495304667191,0,0.47113389654554816,0,0.3895216357581299,0,0,0.19729749431102475,0,0.16046458619661302,0,0,0,0.08990007748822089,0.27654962344438994,0,14.748239062963544,0,0.3289614104285113,0,0.26509952644420837,0,2.528421704490722,0,14.538077657201788,0,254.32959512627716,0,0,0,0.4378854237828569,0,0.5397643212977151,0,0.9546753413072631,0,0.4544262282721413,0,0.6705032877127117,0,0,0.39193819377927724,0,0.1523018842503333,0.1316532244285861,2.747502626444942,2.163802898775724,0,9.628744545392422,0,diaminopyrimidine antibiotic
dfrD,0,0,0,0,0,0,0,0,0,0.06502740205790596,0,0,0.0729897988999862,0.030019551680413942,0.22511169318468927,0,0,0,0,0.7055885728327613,0,0.6319912638580841,0,0.036382419343567014,0,0.2674026460492004,0,0.09828920603260669,0,0,2.0143764440798493,0.41115804920384313,4.122594228092696,0.06158125991030026,0.24375114912659418,1.1118095209458112,0,0,0,0,0,0,0,0,0.23411283130812732,0,7.781055342449919,0,0,8.705934619339091,0,6.123804059888534,0,0,0,0.714761109906349,0.8550656395660563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2175912136698764,0,0.4876658570647146,0.03680632686708547,0.7012738618244712,0,0.6253215619813227,0,0.4664550649705101,0,0,0.649198037021231,1.1764026893608428,0.363268197989684,4.448578706926428,0,0,0,0.09381674363399731,0,diaminopyrimidine antibiotic
dfrE,0,0,0,0,0,0,0,0,0,0,0,0,0.07209967940120589,0,0.2964885715115419,0,0.07494104239148205,0,0,0,0,0.15607101333080736,0,0,0,0.6163304890646205,0,0,0,0,0.0331635146281439,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23125779677997946,0,0,0,0,0,0,0,0,0,0,0.029418521291877164,0.06033128641537504,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07793070099637016,0,0,0,0,0,0.08149667547744929,0,0,0,0.09873569755037798,0,0,0,0,0,0,0,0,0,0,0,diaminopyrimidine antibiotic
dfrF,0,2.830220336978375,2.548258387925238,0,3.466485432515815,0.4511382685572254,0.9153953410677049,1.3379715173368416,0.2569345086385167,0,0.20260133787385606,0.035011522262276155,0,0.08896037876025106,0,0,0,0.07241717807633732,0.2275799131993195,0,0.13563876326695518,0,0.06332365018079904,0.035938731302791814,0,0,0.03325508204769379,0.19418111435710103,0,0,0.0994905438844317,0,0,0,0.03439693916246364,0.09413578870725858,0,0,2.971042995544717,3.477788149079584,1.0016265491469485,0.631214993793355,0.43789008783623035,0.07334870697565038,0,0.03292540414762084,0.03823962399820666,0.3093045757837778,0,0,0.15209383329380458,0,0.09942973693322987,0.14616854949736144,0,0.14709260645938582,0.3619877184922502,0.8679757606288909,0,3.876517876792918,0,2.994782190557403,0,3.3013516243885492,0,0.5553927335073718,0,6.183945237141044,0,1.0027235144052349,0.27275745348729563,1.2981257144760394,0.42987532456731686,0,0,0.03635746922236493,0.32598670190979717,0,0.17158213590950927,0,0.09873569755037798,0.21974056647323265,0.12595199832150153,0,0,0.32893492317968326,0.1615561671722741,0,0,0.3504404401186877,0,0.3202417082163541,diaminopyrimidine antibiotic
dfrG,0,0,0,0.08468209501229476,0,0,0,0,27.069996958618027,0.06384508565685314,31.817005254468835,0.10439799365478708,50.558043067140424,0,110.61988603095848,0,110.05432716291116,0,0,10.045015500510042,0,10.703633859705551,0,0.32148828729042855,0,8.838872918499026,0,0.5790127773557195,0,0,1.1866508506943128,4.228042484922965,12.080642554824786,0,1.0256541859352795,0.9044642648317615,0,0.7463335068791086,0,0,0,0,20.020865591736495,0,35.1680038594136,0,24.477067443603485,0,76.64148294293172,20.175522194006163,0,37.92235252768437,0,0.07264133975020387,0,3.070223858461362,34.12045044325529,0,0,0,0,0,0,0,0.3618452394871167,0,289.3394943544187,0,0.35376198030480355,0,0.03872919685880214,0,42.51336694720852,0,22.934481925155893,0,19.31915736136309,0,15.178259731728286,0,11.711051059753022,0,0,18.165741435921294,0.22458596796888824,4.488013464254368,39.59829778938133,0.5686750156112856,0,0,12.527093913601364,0,diaminopyrimidine antibiotic
dfrI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05695095705775497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04903036177104683,0,0,0,0,0,0,0.08314888118519047,0,0,0,0,0,0,0,diaminopyrimidine antibiotic
dfrK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3466948048353551,0,0,0,0,0,0,0,0,0,0,0,0.23267655626942718,0,0.5386391208581748,0,0,0.6236053317119016,0,0.4754870867053012,0,0,0,0.0887970090527826,0.6980662955791244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0544348333615936,0,3.1988486771386033,0,2.910881255396991,0,1.3810782964004658,0,1.7550320717952645,0,0,2.516339385214805,0.09743212457896552,2.5573635410623465,0.9752838558129914,0.24670826707062782,0,0,0,0,diaminopyrimidine antibiotic
efmA,0,0,0,0,0,0,0,0,0,0,0,0,0.013813489978735705,0,0,0,0,0,0,0.13353428598003192,0,0.23921164660048974,0,0.02754183146569092,0,0,0,0,0,0,0,0.03276320903641051,0,0.011654397319472714,0.09226094896847722,0,0,0,0.03837428210143865,0.057939583141919146,0,0,0,0,0.5316768038119153,0,0,0,0.21886197102083335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02413099033262412,0,0,0,0.4209519570806546,0,0,0,0,0,fluoroquinolone antibiotic;macrolide antibiotic
efpA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01112066402576954,0,0,0,0,0,0,0,0,0,2.6163902087927347,0.04257432469920027,0.05825762018109588,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011986753427952824,0,0,0,0,0.45500284575002736,0.009103089607297839,0.009334274502001421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014906012989525236,0,0,0,0,0,0,0,0,0.03968682339526015,0.5393695349333673,0.21282033108640924,0,0,0,0,0,0,isoniazid;rifamycin antibiotic
efrA,0,0,0,0,0,0,0,0,0,0.009160381855113711,0.11557085012630396,0,0.2570510309086473,0,0.41224802247561354,0,0.2244321304315342,0,0,0.9939595547731073,0,1.1128541820109747,0,0.11275386307867204,0,0.27623855957082616,0,0.06922978859687949,0,0,0.23647027821806968,0.7072294792346572,0.05360751290576715,0,0.44147723655475063,0.09844693497269247,0,0,0.00952127115328449,0,0,0,0,0,0,0,0.09815945221104874,0,0,0.07734061776992171,0,0.07188813461608264,0,0,0,0.07551606509010556,0.10324519275257224,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055567978101759584,0,0.030651979664799982,0,0.06869727725607283,0,0.10459921130844796,0,0.2838416133515223,0,0.2159020586434933,0,0,0,0.10127292717106388,0.034115622072074664,0.12902015994001437,0,0,0,0.013215923885832665,0,fluoroquinolone antibiotic;macrolide antibiotic;rifamycin antibiotic
efrB,0,0,0,0,0,0,0,0,0.3492038073208569,0,0,0.01586157362158367,0.5879509767744746,0,0.5876534532031252,0,0.2376583333298934,0,0,5.84157169276184,0,5.727202599686311,0.014344031256424092,0.08140817587925216,0,0.7179982650823835,0.030131676551501556,0.1539502204985856,0,0.017893419986025595,1.1268266020059945,5.529651332866209,0.780542171107222,0,2.9452141609937215,0.326961505528342,0,0,0.12098852846715095,0,0,0,0,0,0,0,1.0394417131004239,0,0.2587649823119245,0.8423839978097233,0,0.942042371781884,0,0,0,0.3865041084645519,0.21865924800268519,0,0,0,0,0,0,0,0,0,0,0.014441063662515331,0,0,0.15887529650641208,0,0.19475014704154686,0,0.3710032514796198,0.016471339647701238,0.7384229159282698,0,0.5441334033815377,0,0.29820726331974196,0,0,0.37768261490793154,0.20473306472301966,0.6909120284969541,0.5708912957093177,0,0,0,0,0,fluoroquinolone antibiotic;macrolide antibiotic;rifamycin antibiotic
emeA,0,0,0,0,0,0,0,0,0,0,0,0,0.15043699009920822,0,0.2319853326712447,0,0.07818276687152073,0,0,0.7271332620795632,0,0.6512887070293234,0,0.32994132961952394,0,0.07348469662420774,0,0.22283888695942122,0,0,0.12455304730570076,0.04460131510045706,0,0,0.014353938988916123,0,0,0,0,0,0,0,0,0,0,0,0.015957502126478097,0,0,0,0,0,0,0,0,0,0.025176414687332078,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03252069965242928,0,0.1345411321164885,0,0.08040902681372393,0,0.1360351631379306,0,0.1861644344829892,0,0.13734227649077174,0,0,0.05352167022770453,0.10776207841473372,0,0.09438497705535402,0,0,0,0,0,acridine dye
emrA,1.805373729134382,1.398725863604219,1.4790757967040213,0,0.1426012402004834,0.8265910693491719,0.24635870512427266,0.20584177189797573,0.21608850982931657,5.213196801903852,0,0,0.8489275072059926,0,0.5454629488705933,0.014174017988960808,1.4811424480860065,0,0,11.283989560917759,0.47056217102612924,23.42986073972351,0.34616928765503485,6.5891360078842185,0.11946898066308845,1.592074215708316,1.0488141261195718,5.675067542159609,0.04049702048766398,0.6477418034941268,0.2789136614879795,0,0,0,0.6653602795939118,0.4750236722458589,2.650770571302109,2.6922394924262543,0.3509442893037553,0.06358497842241383,1.5713880812455254,0.14052388097119034,0.5524151877318597,0.7402577196311788,1.9449373677905968,2.132215402954641,0.2572840342853699,0.15897021501821512,0.6004674589545941,0.06515876222374355,0,0.05299445821057374,0.05574863882752033,0.10756506078395571,0,0,1.8647008370536637,0.09954407324694974,0,0.2848762950533408,9.696264095999757,0.24453287490735093,18.098395651024042,0.2338123255707303,3.033933161853524,0,0,3.190216104891474,0,14.673701644649892,1.8187826678691272,17.30014956128509,2.033640958529998,0.02942562565849119,0.972330693470569,0,8.361976835655481,0.3241661226324213,10.837303685722423,0.2725563266275029,7.265934665886853,0.18480745077748792,0,1.618001261499066,0.02714775436986561,0.07544801035170358,0.08152372743462445,2.062228078590374,2.1736047409667556,4.224454673020505,2.572022110088966,2.1396890430455606,fluoroquinolone antibiotic
emrB,88.36849926351033,1.8504936127247524,1.5979890573047923,0.0545802565508931,0.39828080759119405,0.5367336989754494,0.4691401122971991,0.1567935371879112,0.16459866959654973,5.0923314170151235,0,0,7.320933852949062,0,4.107409058069057,0,1.5963027506279377,0.04639225470515359,0.010413812992379574,19.646231824812247,0.48877640278814927,44.84237232239938,0.5476506308605044,7.517091040387912,0.15925308457530837,9.165852418287985,1.2995462531450344,8.878855601980693,0.030847339824587802,0.7843748401686688,0.6054932319216586,0.02738799505387441,0.020067916615114655,0,1.5094344318403006,1.0352485304967518,137.49646139249666,128.04399307603896,0.8019625361042838,0.12108467570674508,12.031256400886178,1.0347168579323966,3.226018381480977,0.9632748158286576,3.4815138624610986,3.037368532618014,0.4409506642293206,0.2531894227118944,0.9147746445011394,0.012408162728154289,0,0.030275154348814098,0.010616195870475064,0.21068826079893108,0,0,2.473582743030374,0.0379122935217875,8.502321412925925,0.3496040469892886,148.81301853874803,0.35390402403583415,160.6582090560041,0.41185447485176263,152.1128127363542,0.05929974498386001,0,3.573599152423211,0.11400532568416519,19.067675454527127,8.936459603318221,20.80095633546741,1.9277221586065618,0.011207025397276917,1.6664456709383282,0.011645751860288765,16.44577443423816,0.1737609207686806,26.050993978636576,0.1857574471155781,21.906468645565607,0.19942600889562906,0.020171999731177975,2.875744429617487,0.1861105817152896,0.36397770618888264,0.08279753567579046,108.4925303220883,119.48080084574943,4.8142972268388196,138.19481191030135,2.5188455886704753,fluoroquinolone antibiotic
emrK,0,0.8043355356008675,0.7881696422345698,0,0.08802545691387867,0.27101346536038445,0.08554121705703911,0.045742615977327934,0,4.501897065547365,0,0,0.3368759949230131,0,0.06926513636451977,0,0.6302733821642587,0.033835946451621995,0,7.978578477416598,0.26934535041899643,18.230517226675595,0.20710983022096097,4.920022554307016,0.2986724516577211,1.8101102194099699,0.7768993526811645,3.470365043766652,0,0.5167171082004424,0,0,0,0,0.16071504338017198,0.48382040691707784,0,0,0.09358514381433472,0.03532498801245213,0.34199740599845396,0,0,1.0452713170718027,0.7563645319185651,2.0306813361472784,0.23227030872984783,0.3211519495317476,0.8006232786061255,0.036199312346524196,0,0.029441365672540968,0.0774286650382227,0.08536909586028232,0,0.04123621787921243,1.6349606734559727,0,0,0.10550973890864472,5.462258952306166,0.08151095830245031,12.068637059640059,0.11365876937466056,0,0,0,2.055321300070128,0,12.759061562025648,0.018206032711402715,13.203727955350123,0.853627069012592,0.032695139620545766,0.7427526130677953,0,4.017252077238839,0.16008203586786232,2.8540317444275805,0.12751173175555688,1.6146521479748395,0.1026708059874933,0.029424683368555908,0.5093707675089657,0,0.02794370753766799,0.015096986561967491,0,0.06616757202334123,3.001873475660557,0,1.1471526338006512,tetracycline antibiotic
emrR,79.71454458059209,1.6312891351843484,1.5384171957832893,0,0.5266523075586037,0.7206494419810222,0.3070735280490757,0.09122533072751197,0,6.224895851543169,0,0,7.255849554284978,0,3.384349660038002,0,1.7807013595521457,0.03373982160374807,0,23.05590842250686,0.25278133154296195,49.59156448586381,0.4425459643317206,7.367439917072305,0.3309155004162252,8.860751316812152,0.8056799423373083,9.499428378492254,0.029912571951115446,0.809677254367658,0.3708283908419727,0,0,0,1.858998212007692,1.081848420219024,115.2102257275899,107.49412039046398,1.0265120462134834,0.1408985317314852,10.123082308773585,0.86496707037191,3.2642715638700808,1.1277363697506237,3.0168630761751865,2.6385221596479798,0.14252950762967934,0.2561916688310079,0.5322325204370266,0,0,0,0.03088347889592746,0.17025314003954034,0,0,2.923325059944994,0,0,0.2805599875525326,126.0574517465195,0.24383817924000048,141.7749631490766,0.3561984647366595,122.98626264839702,0.0431270872609891,0.07429629579765992,3.3563985805616654,0.16582592826787665,19.714911643453885,7.080181300749758,22.982725717655562,3.0042423251011328,0.03260225570116922,1.9750467211120921,0,16.47899822097414,0.45227722917780994,25.485406614159555,0.06357474125880748,22.20356398549579,0.10237912756139246,0.029341090518077057,3.585343704458157,0.21054934497083275,0.2786432200489053,0.09032458437358959,87.73843098002901,98.50753677792287,4.571654832457435,118.52093104148238,1.989380308616743,fluoroquinolone antibiotic
emrY,0,1.046743861743291,0.8277353390355744,0,0.06034557690775666,0.22707964187422838,0.18765604491887955,0.02090580495838816,0,3.9607022132339575,0.129791482075439,0,0.3579636426520808,0,0.047484497781145385,0,0.3360637369743023,0,0,8.818479057728196,0.4561913092689393,22.446181909428347,0.4766588824156244,4.892440569930822,0.09100176261446191,2.2280072032146245,0.820205422066947,3.063282930981073,0,0.3921874200843345,0.021245376558654685,0,0.020067916615114655,0,0.17628431320762614,0.38193635105705454,0,0,0.3528635158858852,0.024216935141349018,0.28381425355936674,0.0356798916528413,0.56104667504017,0.6226044541331577,1.7777943127460913,1.8350768217900593,0.11023766605733012,0.1981482438614826,0.5488647867006836,0.024816325456308578,0.019487022390768705,0,0.05308097935237532,0.058524516888591976,0,0.009423120101304402,1.5363267818040258,0.02527486234785833,0,0.06027655982573941,5.182491470034022,0.1303856930658336,11.087062812011322,0.14470562629926792,0,0.04447480873789501,0,2.4913091234036204,0,11.605480175579672,0.024962177662899813,14.339972460893428,1.34252078902957,0.011207025397276917,0.6326321528562179,0,3.7720863583292736,0.13717967429106365,2.374267805647838,0.1201959951924329,1.8026978529315145,0.19942600889562906,0,0.718936107404371,0.020678953523921066,0.04789180344590559,0.051748459797369036,0.05236125980795876,0,3.305152241223556,0,1.1739416091993593,tetracycline antibiotic
emtA,0,0,0,0,0,0,0,0,0,0.046339175073522434,0.09743876660208911,0.016838386073352755,0,0,0,0,0,0,0,0,0,0.15012109200148038,0,0,0,0.29641700940351245,0,0,0,0,0.653933936538532,0.8738457072907738,2.8022109018923724,0.029255613212518017,0.06617123780227609,0,0,0,0,0,0,0,0,0,0.5561037928433523,0,0.4229907968364675,0,0.2747006557094331,0.4657609469805713,0,0.2727427394708412,0,0,0,0.02829699408720149,2.6694382681383524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046335406946911295,0,0.13718208716731933,0,0.06601635258453846,0,0.09497158004845742,0,0,0,0.031048751332104364,0.057526342203644956,0.2641751284904985,0,0,0,0,0,lincosamide antibiotic;macrolide antibiotic
eptA,0,1.4871471945373451,1.7970414998196649,0,0.11296868510702526,0.4540838043926733,0.29640735431428156,0.07827255677290484,0,5.941269602647161,0.1214867254526961,0,0.5620347951859995,0,0.4333502978491366,0,0.9998532493108533,0,0.0194949625305241,11.075289737371296,0.46766856950909935,26.718672709963904,0.44615968518610494,8.05973683066933,0.21294745182177569,2.1910395970612755,1.4257736456718726,6.971705493343941,0,0.5091937394926405,0.12925889065302154,0.0064088909815281985,0,0,0.2990710103412744,0.5456548581251942,0.016578474659351243,2.7963270237537245,0.19016432787867107,0.06800221641153946,0.958665489170882,0.1669845020681421,0.9190088132285053,0.9346261199639557,1.4560362927061234,2.5468733094956737,0.14904365331659336,0.3915470477929114,1.1131151798536716,0,0,0,0.039747658396221075,0.09860364673588001,0,0.01764035646021153,1.953542495409726,0.02365764080823303,0,0.24824686284355726,7.348949797615005,0.2963899379590012,15.254369551361592,0.14586555045888797,1.03195351663602,0.09713450001012536,0,3.3258271223931257,0,12.085476390806065,0.023364963370026883,13.981275800912988,1.5143871123239838,0.0419597587086346,1.068763856397039,0.021801188126025037,6.963719582844631,0.18832319941676315,7.603315738094735,0.11250520939401396,4.430531276550691,0.30744932396254865,0,1.5381364825950934,0.04838950733202736,0.03586194276314978,0.08718716736609745,0.024505452487819823,0,3.8524957585259907,0.9169000209640765,2.090970844791075,peptide antibiotic
eptB,88.81837655043118,0.3417939140386256,0.24610946201290024,0,0.09688934438708804,0.07365522751954702,0.020923322081547548,0.04661921663194572,0.14681971922200954,0.8442233451838241,0,0.010003292074936042,8.78586093274694,0,5.230905511667916,0,0.31047003276471125,0,0,11.948294299537348,0.05813089854298079,37.59081835367729,0.054277414440684894,2.0639099976746142,0.030439613975569144,11.999577276890768,0.14252178020440195,2.9959371929381287,0,0.1128470040930534,0.0284258696812662,0.0061074274684598,0,0.026070115258193315,0.3537970885281973,0.2958553359370983,103.52855959961254,115.10548522882249,0.1430678810053636,0.054002921569558784,13.296317267797203,0.8699097393454638,3.75334361002483,0.10478386710807196,1.3875467806798762,0.39510484977144983,0.06555364113978285,0.06873435017417284,0.3263864933690477,0.01106790821744773,0,0,0,0.13572793881897843,0,0,0.3964627393010358,0,7.58395220107678,0.03225951076388005,103.09289547620924,0.02492190449839726,106.49807713709336,0.059573262394981376,116.29794252049557,0.03967090953624084,0.04556149149961026,0.5464458236059807,0,2.5115836598912074,0.9240354546712457,2.8054731558273382,0.4298753245673168,0,0.4266651453273511,0,3.5974961032188313,0.01631498100743893,8.186919056253723,0.04873325113915555,7.259424619894454,0.010463836498725362,0.01799314261735736,0.9527603247154784,0.04611334583731528,0.025631292715299993,0.027695342943818414,89.46441201920226,107.22259079706589,0.6118801335405656,124.55202413378517,0.5998178026909488,peptide antibiotic
erm(46),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020143764440798517,0.012983938395910832,0,0.05542313391927023,0.08357182255768943,0.7814432632933418,0,0,0,0,0,0,0.531955365964013,0,0,0,0,0,0,0.023529553025240728,0,0,0,0,0.06615953587037438,0.01786902774765872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07842684595738954,0.03632681979896839,0,0,0,0,0,0,lincosamide antibiotic;macrolide antibiotic;streptogramin antibiotic
